stage,match_id,team1,team2,scoreline,winner,count,scoreline_pct,matchup_runs,matchup_pct,simulation_runs,simulation_seed
final,M63,Germany,Belgium,0-3,Belgium,6,1.0,627,2.5,25000,20260605
final,M63,Germany,Belgium,4-2,Germany,6,1.0,627,2.5,25000,20260605
final,M63,Germany,Belgium,2-3,Belgium,5,0.8,627,2.5,25000,20260605
final,M63,Germany,Belgium,2-4,Belgium,3,0.5,627,2.5,25000,20260605
final,M63,Germany,Belgium,5-0,Germany,3,0.5,627,2.5,25000,20260605
final,M63,Germany,Belgium,0-4,Belgium,2,0.3,627,2.5,25000,20260605
final,M63,Germany,Belgium,1-4,Belgium,1,0.2,627,2.5,25000,20260605
final,M63,Germany,Belgium,1-6,Belgium,1,0.2,627,2.5,25000,20260605
final,M63,Germany,Belgium,2-5,Belgium,1,0.2,627,2.5,25000,20260605
final,M63,Germany,Belgium,3-3,Germany,1,0.2,627,2.5,25000,20260605
final,M63,Germany,Belgium,5-2,Germany,1,0.2,627,2.5,25000,20260605
final,M63,Germany,Belgium,5-3,Germany,1,0.2,627,2.5,25000,20260605
final,M63,Germany,Belgium,6-0,Germany,1,0.2,627,2.5,25000,20260605
final,M63,Germany,Costa Rica,1-0,Germany,40,19.2,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,2-0,Germany,26,12.5,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,0-1,Costa Rica,18,8.7,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,2-1,Germany,16,7.7,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,1-1,Germany,14,6.7,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,3-0,Germany,14,6.7,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,3-1,Germany,13,6.3,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,4-0,Germany,13,6.3,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,0-0,Germany,12,5.8,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,1-1,Costa Rica,6,2.9,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,1-2,Costa Rica,6,2.9,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,3-2,Germany,5,2.4,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,0-2,Costa Rica,4,1.9,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,2-2,Germany,3,1.4,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,2-3,Costa Rica,3,1.4,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,4-1,Germany,3,1.4,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,5-0,Germany,3,1.4,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,5-1,Germany,3,1.4,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,1-3,Costa Rica,2,1.0,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,2-2,Costa Rica,1,0.5,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,3-3,Germany,1,0.5,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,4-3,Germany,1,0.5,208,0.8,25000,20260605
final,M63,Germany,Costa Rica,6-1,Germany,1,0.5,208,0.8,25000,20260605
final,M63,Germany,Greece,1-0,Germany,79,13.8,571,2.3,25000,20260605
final,M63,Germany,Greece,2-0,Germany,66,11.6,571,2.3,25000,20260605
final,M63,Germany,Greece,2-1,Germany,62,10.9,571,2.3,25000,20260605
final,M63,Germany,Greece,1-1,Germany,54,9.5,571,2.3,25000,20260605
final,M63,Germany,Greece,0-1,Greece,44,7.7,571,2.3,25000,20260605
final,M63,Germany,Greece,0-0,Germany,38,6.7,571,2.3,25000,20260605
final,M63,Germany,Greece,1-2,Greece,34,6.0,571,2.3,25000,20260605
final,M63,Germany,Greece,3-0,Germany,27,4.7,571,2.3,25000,20260605
final,M63,Germany,Greece,3-1,Germany,25,4.4,571,2.3,25000,20260605
final,M63,Germany,Greece,1-1,Greece,24,4.2,571,2.3,25000,20260605
final,M63,Germany,Greece,2-2,Germany,22,3.9,571,2.3,25000,20260605
final,M63,Germany,Greece,3-2,Germany,12,2.1,571,2.3,25000,20260605
final,M63,Germany,Greece,4-0,Germany,12,2.1,571,2.3,25000,20260605
final,M63,Germany,Greece,0-2,Greece,11,1.9,571,2.3,25000,20260605
final,M63,Germany,Greece,4-1,Germany,9,1.6,571,2.3,25000,20260605
final,M63,Germany,Greece,0-0,Greece,8,1.4,571,2.3,25000,20260605
final,M63,Germany,Greece,1-3,Greece,7,1.2,571,2.3,25000,20260605
final,M63,Germany,Greece,4-2,Germany,7,1.2,571,2.3,25000,20260605
final,M63,Germany,Greece,2-3,Greece,5,0.9,571,2.3,25000,20260605
final,M63,Germany,Greece,2-2,Greece,3,0.5,571,2.3,25000,20260605
final,M63,Germany,Greece,2-4,Greece,3,0.5,571,2.3,25000,20260605
final,M63,Germany,Greece,5-2,Germany,3,0.5,571,2.3,25000,20260605
final,M63,Germany,Greece,0-3,Greece,2,0.4,571,2.3,25000,20260605
final,M63,Germany,Greece,3-3,Germany,2,0.4,571,2.3,25000,20260605
final,M63,Germany,Greece,3-4,Greece,2,0.4,571,2.3,25000,20260605
final,M63,Germany,Greece,5-1,Germany,2,0.4,571,2.3,25000,20260605
final,M63,Germany,Greece,0-4,Greece,1,0.2,571,2.3,25000,20260605
final,M63,Germany,Greece,0-5,Greece,1,0.2,571,2.3,25000,20260605
final,M63,Germany,Greece,1-4,Greece,1,0.2,571,2.3,25000,20260605
final,M63,Germany,Greece,4-3,Germany,1,0.2,571,2.3,25000,20260605
final,M63,Germany,Greece,5-0,Germany,1,0.2,571,2.3,25000,20260605
final,M63,Germany,Greece,6-1,Germany,1,0.2,571,2.3,25000,20260605
final,M63,Germany,Greece,6-2,Germany,1,0.2,571,2.3,25000,20260605
final,M63,Germany,Greece,7-0,Germany,1,0.2,571,2.3,25000,20260605
final,M63,Germany,Mexico,1-0,Germany,66,13.0,506,2.0,25000,20260605
final,M63,Germany,Mexico,1-1,Germany,53,10.5,506,2.0,25000,20260605
final,M63,Germany,Mexico,2-1,Germany,53,10.5,506,2.0,25000,20260605
final,M63,Germany,Mexico,0-0,Germany,44,8.7,506,2.0,25000,20260605
final,M63,Germany,Mexico,0-1,Mexico,43,8.5,506,2.0,25000,20260605
final,M63,Germany,Mexico,2-0,Germany,36,7.1,506,2.0,25000,20260605
final,M63,Germany,Mexico,3-0,Germany,29,5.7,506,2.0,25000,20260605
final,M63,Germany,Mexico,1-2,Mexico,22,4.3,506,2.0,25000,20260605
final,M63,Germany,Mexico,3-1,Germany,21,4.2,506,2.0,25000,20260605
final,M63,Germany,Mexico,0-2,Mexico,18,3.6,506,2.0,25000,20260605
final,M63,Germany,Mexico,2-2,Germany,16,3.2,506,2.0,25000,20260605
final,M63,Germany,Mexico,1-1,Mexico,14,2.8,506,2.0,25000,20260605
final,M63,Germany,Mexico,4-0,Germany,14,2.8,506,2.0,25000,20260605
final,M63,Germany,Mexico,1-3,Mexico,12,2.4,506,2.0,25000,20260605
final,M63,Germany,Mexico,3-2,Germany,10,2.0,506,2.0,25000,20260605
final,M63,Germany,Mexico,4-1,Germany,8,1.6,506,2.0,25000,20260605
final,M63,Germany,Mexico,0-0,Mexico,7,1.4,506,2.0,25000,20260605
final,M63,Germany,Mexico,2-3,Mexico,7,1.4,506,2.0,25000,20260605
final,M63,Germany,Mexico,0-3,Mexico,6,1.2,506,2.0,25000,20260605
final,M63,Germany,Mexico,2-2,Mexico,6,1.2,506,2.0,25000,20260605
final,M63,Germany,Mexico,4-2,Germany,4,0.8,506,2.0,25000,20260605
final,M63,Germany,Mexico,5-1,Germany,3,0.6,506,2.0,25000,20260605
final,M63,Germany,Mexico,1-4,Mexico,2,0.4,506,2.0,25000,20260605
final,M63,Germany,Mexico,2-4,Mexico,2,0.4,506,2.0,25000,20260605
final,M63,Germany,Mexico,3-3,Mexico,2,0.4,506,2.0,25000,20260605
final,M63,Germany,Mexico,4-3,Germany,2,0.4,506,2.0,25000,20260605
final,M63,Germany,Mexico,5-0,Germany,2,0.4,506,2.0,25000,20260605
final,M63,Germany,Mexico,0-4,Mexico,1,0.2,506,2.0,25000,20260605
final,M63,Germany,Mexico,5-2,Germany,1,0.2,506,2.0,25000,20260605
final,M63,Germany,Mexico,6-0,Germany,1,0.2,506,2.0,25000,20260605
final,M63,Germany,Mexico,6-2,Germany,1,0.2,506,2.0,25000,20260605
final,M63,Germany,Netherlands,1-0,Germany,200,12.2,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,0-1,Netherlands,158,9.6,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,1-2,Netherlands,123,7.5,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,2-0,Germany,122,7.4,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,2-1,Germany,120,7.3,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,1-1,Germany,118,7.2,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,0-2,Netherlands,105,6.4,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,1-1,Netherlands,87,5.3,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,0-0,Germany,84,5.1,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,0-0,Netherlands,72,4.4,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,3-1,Germany,54,3.3,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,2-2,Germany,53,3.2,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,1-3,Netherlands,45,2.7,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,3-0,Germany,44,2.7,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,3-2,Germany,41,2.5,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,0-3,Netherlands,39,2.4,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,2-2,Netherlands,31,1.9,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,2-3,Netherlands,23,1.4,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,4-1,Germany,20,1.2,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,4-2,Germany,18,1.1,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,1-4,Netherlands,16,1.0,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,4-0,Germany,12,0.7,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,0-4,Netherlands,9,0.5,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,5-0,Germany,8,0.5,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,5-1,Germany,8,0.5,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,2-4,Netherlands,6,0.4,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,4-3,Germany,5,0.3,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,3-3,Germany,4,0.2,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,3-3,Netherlands,4,0.2,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,1-5,Netherlands,3,0.2,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,3-4,Netherlands,3,0.2,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,5-2,Germany,3,0.2,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,0-5,Netherlands,1,0.1,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,0-6,Netherlands,1,0.1,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,2-5,Netherlands,1,0.1,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,3-6,Netherlands,1,0.1,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,6-1,Germany,1,0.1,1644,6.6,25000,20260605
final,M63,Germany,Netherlands,6-2,Germany,1,0.1,1644,6.6,25000,20260605
final,M63,Germany,Switzerland,1-0,Germany,76,16.2,469,1.9,25000,20260605
final,M63,Germany,Switzerland,1-1,Germany,46,9.8,469,1.9,25000,20260605
final,M63,Germany,Switzerland,0-1,Switzerland,40,8.5,469,1.9,25000,20260605
final,M63,Germany,Switzerland,2-0,Germany,40,8.5,469,1.9,25000,20260605
final,M63,Germany,Switzerland,2-1,Germany,40,8.5,469,1.9,25000,20260605
final,M63,Germany,Switzerland,0-0,Germany,34,7.2,469,1.9,25000,20260605
final,M63,Germany,Switzerland,1-2,Switzerland,24,5.1,469,1.9,25000,20260605
final,M63,Germany,Switzerland,1-1,Switzerland,21,4.5,469,1.9,25000,20260605
final,M63,Germany,Switzerland,3-0,Germany,21,4.5,469,1.9,25000,20260605
final,M63,Germany,Switzerland,3-1,Germany,18,3.8,469,1.9,25000,20260605
final,M63,Germany,Switzerland,1-3,Switzerland,15,3.2,469,1.9,25000,20260605
final,M63,Germany,Switzerland,0-2,Switzerland,13,2.8,469,1.9,25000,20260605
final,M63,Germany,Switzerland,2-2,Germany,12,2.6,469,1.9,25000,20260605
final,M63,Germany,Switzerland,4-0,Germany,10,2.1,469,1.9,25000,20260605
final,M63,Germany,Switzerland,0-0,Switzerland,9,1.9,469,1.9,25000,20260605
final,M63,Germany,Switzerland,0-3,Switzerland,8,1.7,469,1.9,25000,20260605
final,M63,Germany,Switzerland,3-2,Germany,8,1.7,469,1.9,25000,20260605
final,M63,Germany,Switzerland,4-1,Germany,7,1.5,469,1.9,25000,20260605
final,M63,Germany,Switzerland,2-2,Switzerland,5,1.1,469,1.9,25000,20260605
final,M63,Germany,Switzerland,2-3,Switzerland,5,1.1,469,1.9,25000,20260605
final,M63,Germany,Switzerland,4-2,Germany,3,0.6,469,1.9,25000,20260605
final,M63,Germany,Switzerland,1-4,Switzerland,2,0.4,469,1.9,25000,20260605
final,M63,Germany,Switzerland,5-0,Germany,2,0.4,469,1.9,25000,20260605
final,M63,Germany,Switzerland,5-1,Germany,2,0.4,469,1.9,25000,20260605
final,M63,Germany,Switzerland,6-0,Germany,2,0.4,469,1.9,25000,20260605
final,M63,Germany,Switzerland,0-5,Switzerland,1,0.2,469,1.9,25000,20260605
final,M63,Germany,Switzerland,1-5,Switzerland,1,0.2,469,1.9,25000,20260605
final,M63,Germany,Switzerland,4-3,Germany,1,0.2,469,1.9,25000,20260605
final,M63,Germany,Switzerland,4-4,Switzerland,1,0.2,469,1.9,25000,20260605
final,M63,Germany,Switzerland,5-3,Germany,1,0.2,469,1.9,25000,20260605
final,M63,Germany,Switzerland,6-1,Germany,1,0.2,469,1.9,25000,20260605
final,M63,Germany,United States,1-0,Germany,76,13.7,556,2.2,25000,20260605
final,M63,Germany,United States,2-0,Germany,50,9.0,556,2.2,25000,20260605
final,M63,Germany,United States,1-1,Germany,49,8.8,556,2.2,25000,20260605
final,M63,Germany,United States,0-1,United States,45,8.1,556,2.2,25000,20260605
final,M63,Germany,United States,1-2,United States,44,7.9,556,2.2,25000,20260605
final,M63,Germany,United States,0-0,Germany,43,7.7,556,2.2,25000,20260605
final,M63,Germany,United States,2-1,Germany,35,6.3,556,2.2,25000,20260605
final,M63,Germany,United States,3-0,Germany,32,5.8,556,2.2,25000,20260605
final,M63,Germany,United States,3-1,Germany,26,4.7,556,2.2,25000,20260605
final,M63,Germany,United States,0-2,United States,21,3.8,556,2.2,25000,20260605
final,M63,Germany,United States,2-2,Germany,19,3.4,556,2.2,25000,20260605
final,M63,Germany,United States,3-2,Germany,18,3.2,556,2.2,25000,20260605
final,M63,Germany,United States,1-1,United States,17,3.1,556,2.2,25000,20260605
final,M63,Germany,United States,0-0,United States,13,2.3,556,2.2,25000,20260605
final,M63,Germany,United States,1-3,United States,12,2.2,556,2.2,25000,20260605
final,M63,Germany,United States,4-1,Germany,11,2.0,556,2.2,25000,20260605
final,M63,Germany,United States,4-0,Germany,9,1.6,556,2.2,25000,20260605
final,M63,Germany,United States,0-3,United States,6,1.1,556,2.2,25000,20260605
final,M63,Germany,United States,2-2,United States,5,0.9,556,2.2,25000,20260605
final,M63,Germany,United States,2-3,United States,5,0.9,556,2.2,25000,20260605
final,M63,Germany,United States,1-4,United States,3,0.5,556,2.2,25000,20260605
final,M63,Germany,United States,4-2,Germany,3,0.5,556,2.2,25000,20260605
final,M63,Germany,United States,5-0,Germany,3,0.5,556,2.2,25000,20260605
final,M63,Germany,United States,3-3,Germany,2,0.4,556,2.2,25000,20260605
final,M63,Germany,United States,3-4,United States,2,0.4,556,2.2,25000,20260605
final,M63,Germany,United States,2-4,United States,1,0.2,556,2.2,25000,20260605
final,M63,Germany,United States,2-5,United States,1,0.2,556,2.2,25000,20260605
final,M63,Germany,United States,5-1,Germany,1,0.2,556,2.2,25000,20260605
final,M63,Germany,United States,5-2,Germany,1,0.2,556,2.2,25000,20260605
final,M63,Germany,United States,5-4,Germany,1,0.2,556,2.2,25000,20260605
final,M63,Germany,United States,6-0,Germany,1,0.2,556,2.2,25000,20260605
final,M63,Germany,United States,6-1,Germany,1,0.2,556,2.2,25000,20260605
final,M63,Nigeria,Argentina,1-2,Argentina,14,15.6,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,0-1,Argentina,11,12.2,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,0-2,Argentina,11,12.2,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,1-3,Argentina,10,11.1,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,1-1,Argentina,8,8.9,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,0-3,Argentina,7,7.8,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,2-1,Nigeria,5,5.6,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,0-0,Argentina,3,3.3,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,2-2,Argentina,3,3.3,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,2-3,Argentina,3,3.3,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,0-4,Argentina,2,2.2,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,1-0,Nigeria,2,2.2,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,1-4,Argentina,2,2.2,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,0-0,Nigeria,1,1.1,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,1-1,Nigeria,1,1.1,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,1-5,Argentina,1,1.1,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,1-6,Argentina,1,1.1,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,2-0,Nigeria,1,1.1,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,2-4,Argentina,1,1.1,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,2-5,Argentina,1,1.1,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,3-0,Nigeria,1,1.1,90,0.4,25000,20260605
final,M63,Nigeria,Argentina,3-2,Nigeria,1,1.1,90,0.4,25000,20260605
final,M63,Nigeria,Belgium,1-0,Nigeria,4,13.8,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,1-2,Belgium,4,13.8,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,0-0,Belgium,3,10.3,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,0-1,Belgium,3,10.3,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,0-2,Belgium,3,10.3,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,1-3,Belgium,3,10.3,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,0-3,Belgium,2,6.9,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,1-1,Nigeria,2,6.9,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,0-5,Belgium,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,1-1,Belgium,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,2-1,Nigeria,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,3-1,Nigeria,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Belgium,3-3,Belgium,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Costa Rica,0-1,Costa Rica,2,18.2,11,0.044,25000,20260605
final,M63,Nigeria,Costa Rica,2-1,Nigeria,2,18.2,11,0.044,25000,20260605
final,M63,Nigeria,Costa Rica,1-0,Nigeria,1,9.1,11,0.044,25000,20260605
final,M63,Nigeria,Costa Rica,1-1,Costa Rica,1,9.1,11,0.044,25000,20260605
final,M63,Nigeria,Costa Rica,1-3,Costa Rica,1,9.1,11,0.044,25000,20260605
final,M63,Nigeria,Costa Rica,2-0,Nigeria,1,9.1,11,0.044,25000,20260605
final,M63,Nigeria,Costa Rica,2-3,Costa Rica,1,9.1,11,0.044,25000,20260605
final,M63,Nigeria,Costa Rica,3-0,Nigeria,1,9.1,11,0.044,25000,20260605
final,M63,Nigeria,Costa Rica,3-4,Costa Rica,1,9.1,11,0.044,25000,20260605
final,M63,Nigeria,Greece,0-0,Nigeria,3,12.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,2-1,Nigeria,3,12.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,0-0,Greece,2,8.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,0-1,Greece,2,8.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,1-1,Greece,2,8.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,1-2,Greece,2,8.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,2-0,Nigeria,2,8.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,2-3,Greece,2,8.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,0-2,Greece,1,4.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,0-4,Greece,1,4.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,1-0,Nigeria,1,4.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,1-1,Nigeria,1,4.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,1-3,Greece,1,4.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,2-2,Greece,1,4.0,25,0.1,25000,20260605
final,M63,Nigeria,Greece,3-3,Greece,1,4.0,25,0.1,25000,20260605
final,M63,Nigeria,Mexico,0-2,Mexico,5,17.2,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,2-4,Mexico,3,10.3,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,0-1,Mexico,2,6.9,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,1-0,Nigeria,2,6.9,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,1-1,Mexico,2,6.9,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,1-3,Mexico,2,6.9,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,2-0,Nigeria,2,6.9,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,2-1,Nigeria,2,6.9,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,0-0,Mexico,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,0-3,Mexico,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,1-1,Nigeria,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,1-2,Mexico,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,2-2,Mexico,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,2-2,Nigeria,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,3-0,Nigeria,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,3-2,Nigeria,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Mexico,4-0,Nigeria,1,3.4,29,0.1,25000,20260605
final,M63,Nigeria,Netherlands,0-1,Netherlands,12,16.2,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,0-2,Netherlands,10,13.5,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,1-1,Netherlands,10,13.5,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,1-0,Nigeria,6,8.1,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,2-1,Nigeria,6,8.1,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,1-3,Netherlands,5,6.8,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,0-4,Netherlands,3,4.1,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,1-2,Netherlands,3,4.1,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,2-0,Nigeria,3,4.1,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,0-0,Netherlands,2,2.7,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,1-4,Netherlands,2,2.7,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,2-2,Netherlands,2,2.7,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,0-0,Nigeria,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,0-3,Netherlands,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,0-5,Netherlands,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,0-8,Netherlands,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,1-1,Nigeria,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,2-3,Netherlands,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,2-5,Netherlands,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,3-0,Nigeria,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,3-2,Nigeria,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Netherlands,3-3,Netherlands,1,1.4,74,0.3,25000,20260605
final,M63,Nigeria,Switzerland,0-1,Switzerland,6,23.1,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,0-0,Switzerland,4,15.4,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,1-0,Nigeria,3,11.5,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,1-1,Nigeria,2,7.7,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,1-1,Switzerland,2,7.7,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,2-1,Nigeria,2,7.7,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,0-2,Switzerland,1,3.8,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,1-3,Switzerland,1,3.8,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,2-0,Nigeria,1,3.8,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,2-2,Switzerland,1,3.8,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,2-3,Switzerland,1,3.8,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,3-2,Nigeria,1,3.8,26,0.1,25000,20260605
final,M63,Nigeria,Switzerland,4-3,Nigeria,1,3.8,26,0.1,25000,20260605
final,M63,Nigeria,United States,0-2,United States,3,15.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,0-1,United States,2,10.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,0-4,United States,2,10.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,2-1,Nigeria,2,10.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,0-0,Nigeria,1,5.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,0-0,United States,1,5.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,1-0,Nigeria,1,5.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,1-1,United States,1,5.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,1-2,United States,1,5.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,1-3,United States,1,5.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,2-0,Nigeria,1,5.0,20,0.080,25000,20260605
final,M63,Nigeria,United States,2-2,Nigeria,1,5.0,20,0.080,25000,20260605
