team,finish,path,count,percentage,simulation_runs,simulation_seed
Mexico,Runner-up,Netherlands > Greece > Belgium,228,0.9,25000,20260605
Mexico,Runner-up,Netherlands > Costa Rica > Argentina,223,0.9,25000,20260605
Mexico,Runner-up,Netherlands > Greece > United States,189,0.8,25000,20260605
Mexico,Runner-up,Netherlands > Greece > Switzerland,173,0.7,25000,20260605
Mexico,Runner-up,Netherlands > Costa Rica > Belgium,151,0.6,25000,20260605
Mexico,Runner-up,Netherlands > Costa Rica > United States,138,0.6,25000,20260605
Mexico,Runner-up,Netherlands > Costa Rica > Switzerland,127,0.5,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Argentina > Brazil,28,0.1,25000,20260605
Mexico,Champion,Netherlands > Greece > Switzerland > Germany,27,0.1,25000,20260605
Mexico,Champion,Netherlands > Greece > Argentina > Brazil,24,0.1,25000,20260605
Mexico,Champion,Netherlands > Greece > Argentina > Germany,24,0.1,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Argentina > Germany,23,0.1,25000,20260605
Mexico,Champion,Netherlands > Greece > Belgium > Brazil,22,0.1,25000,20260605
Mexico,Champion,Netherlands > Greece > United States > Brazil,22,0.1,25000,20260605
Mexico,Champion,Netherlands > Greece > Belgium > Germany,21,0.1,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > United States > Brazil,16,0.1,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Belgium > Germany,14,0.1,25000,20260605
Mexico,Champion,Netherlands > Greece > United States > Germany,14,0.1,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Argentina > France,13,0.1,25000,20260605
Mexico,Champion,Netherlands > Greece > Argentina > Colombia,13,0.1,25000,20260605
Mexico,Champion,Netherlands > Greece > Argentina > Uruguay,13,0.1,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Belgium > Brazil,12,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Argentina > France,12,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Switzerland > Brazil,11,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > United States > Germany,11,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Argentina > Uruguay,10,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > United States > France,10,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Belgium > France,9,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Switzerland > France,9,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Belgium > France,8,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Switzerland > France,8,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Switzerland > Germany,8,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > United States > France,8,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > United States > Uruguay,8,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Switzerland > Brazil,7,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Argentina > Colombia,6,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Switzerland > Uruguay,6,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > United States > Chile,6,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Argentina > Chile,5,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Belgium > Chile,5,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Belgium > Uruguay,5,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Switzerland > Colombia,5,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > United States > Colombia,5,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Argentina > Nigeria,4,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Belgium > Uruguay,4,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > United States > Uruguay,4,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Argentina > Nigeria,4,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Belgium > Colombia,4,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Argentina > Chile,3,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Belgium > Chile,3,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Belgium > Nigeria,3,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Switzerland > Chile,3,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > United States > Colombia,3,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Argentina > Algeria,2,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Belgium > Algeria,2,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Belgium > Colombia,2,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Switzerland > Colombia,2,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Switzerland > Uruguay,2,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > United States > Chile,2,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > United States > Nigeria,2,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Argentina > Algeria,2,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Belgium > Nigeria,2,0.0,25000,20260605
Mexico,Champion,Netherlands > Costa Rica > Switzerland > Nigeria,1,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Switzerland > Algeria,1,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Switzerland > Chile,1,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > Switzerland > Nigeria,1,0.0,25000,20260605
Mexico,Champion,Netherlands > Greece > United States > Nigeria,1,0.0,25000,20260605
Netherlands,Exit Last 16,None,8833,35.3,25000,20260605
Netherlands,Exit QF,Mexico,4567,18.3,25000,20260605
Netherlands,Exit SF,Mexico > Greece,3076,12.3,25000,20260605
Netherlands,Exit SF,Mexico > Costa Rica,2168,8.7,25000,20260605
Netherlands,Runner-up,Mexico > Greece > Argentina,888,3.6,25000,20260605
Netherlands,Runner-up,Mexico > Costa Rica > Argentina,614,2.5,25000,20260605
Netherlands,Runner-up,Mexico > Greece > Belgium,537,2.1,25000,20260605
Netherlands,Runner-up,Mexico > Greece > United States,485,1.9,25000,20260605
Netherlands,Runner-up,Mexico > Greece > Switzerland,429,1.7,25000,20260605
Netherlands,Runner-up,Mexico > Costa Rica > Belgium,401,1.6,25000,20260605
Netherlands,Runner-up,Mexico > Costa Rica > United States,354,1.4,25000,20260605
Netherlands,Runner-up,Mexico > Costa Rica > Switzerland,295,1.2,25000,20260605
Netherlands,Champion,Mexico > Greece > Argentina > Germany,152,0.6,25000,20260605
Netherlands,Champion,Mexico > Greece > Argentina > Brazil,138,0.6,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Argentina > Germany,114,0.5,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Argentina > Brazil,113,0.5,25000,20260605
Netherlands,Champion,Mexico > Greece > United States > Brazil,111,0.4,25000,20260605
Netherlands,Champion,Mexico > Greece > Belgium > Brazil,109,0.4,25000,20260605
Netherlands,Champion,Mexico > Greece > Belgium > Germany,93,0.4,25000,20260605
Netherlands,Champion,Mexico > Greece > Switzerland > Germany,90,0.4,25000,20260605
Netherlands,Champion,Mexico > Greece > United States > Germany,88,0.4,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Belgium > Brazil,85,0.3,25000,20260605
Netherlands,Champion,Mexico > Greece > Switzerland > Brazil,82,0.3,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Belgium > Germany,73,0.3,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > United States > Germany,71,0.3,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Switzerland > Brazil,66,0.3,25000,20260605
Netherlands,Champion,Mexico > Greece > Argentina > France,66,0.3,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > United States > Brazil,59,0.2,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Switzerland > Germany,47,0.2,25000,20260605
Netherlands,Champion,Mexico > Greece > Argentina > Uruguay,46,0.2,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Argentina > France,42,0.2,25000,20260605
Netherlands,Champion,Mexico > Greece > Argentina > Colombia,41,0.2,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Belgium > France,38,0.2,25000,20260605
Netherlands,Champion,Mexico > Greece > United States > France,35,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Argentina > Uruguay,31,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Argentina > Chile,29,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > United States > France,28,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Switzerland > France,26,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Switzerland > Uruguay,26,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Argentina > Chile,25,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Belgium > France,25,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Argentina > Colombia,24,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > United States > Uruguay,24,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Belgium > Uruguay,23,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Switzerland > Chile,21,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Belgium > Chile,19,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Belgium > Colombia,19,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Switzerland > Uruguay,18,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > United States > Colombia,18,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Switzerland > France,17,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Belgium > Colombia,16,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > United States > Uruguay,16,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Switzerland > Colombia,15,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > United States > Chile,14,0.1,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Belgium > Uruguay,13,0.1,25000,20260605
Netherlands,Champion,Mexico > Greece > Argentina > Nigeria,12,0.0,25000,20260605
Netherlands,Champion,Mexico > Greece > United States > Chile,12,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Switzerland > Chile,11,0.0,25000,20260605
Netherlands,Champion,Mexico > Greece > Switzerland > Nigeria,11,0.0,25000,20260605
Netherlands,Champion,Mexico > Greece > United States > Colombia,11,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Belgium > Chile,10,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Switzerland > Colombia,9,0.0,25000,20260605
Netherlands,Champion,Mexico > Greece > Belgium > Nigeria,9,0.0,25000,20260605
Netherlands,Champion,Mexico > Greece > United States > Algeria,9,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > United States > Nigeria,8,0.0,25000,20260605
Netherlands,Champion,Mexico > Greece > Belgium > Algeria,7,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Argentina > Algeria,6,0.0,25000,20260605
Netherlands,Champion,Mexico > Greece > Argentina > Algeria,6,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Belgium > Algeria,5,0.0,25000,20260605
Netherlands,Champion,Mexico > Greece > United States > Nigeria,5,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Argentina > Nigeria,4,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Belgium > Nigeria,4,0.0,25000,20260605
Netherlands,Champion,Mexico > Greece > Switzerland > Algeria,4,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Switzerland > Algeria,2,0.0,25000,20260605
Netherlands,Champion,Mexico > Costa Rica > Switzerland > Nigeria,2,0.0,25000,20260605
Nigeria,Exit Last 16,None,17139,68.6,25000,20260605
Nigeria,Exit QF,France,5999,24.0,25000,20260605
Nigeria,Exit SF,France > Germany,982,3.9,25000,20260605
Nigeria,Exit SF,France > Algeria,576,2.3,25000,20260605
Nigeria,Runner-up,France > Germany > Brazil,49,0.2,25000,20260605
Nigeria,Runner-up,France > Algeria > Brazil,37,0.1,25000,20260605
Nigeria,Runner-up,France > Germany > Uruguay,32,0.1,25000,20260605
Nigeria,Runner-up,France > Algeria > Uruguay,26,0.1,25000,20260605
Nigeria,Runner-up,France > Algeria > Colombia,23,0.1,25000,20260605
Nigeria,Runner-up,France > Germany > Chile,21,0.1,25000,20260605
Nigeria,Runner-up,France > Germany > Colombia,21,0.1,25000,20260605
Nigeria,Runner-up,France > Algeria > Chile,12,0.0,25000,20260605
Nigeria,Champion,France > Germany > Brazil > Mexico,5,0.0,25000,20260605
Nigeria,Champion,France > Germany > Brazil > Netherlands,5,0.0,25000,20260605
Nigeria,Champion,France > Germany > Colombia > Argentina,4,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Brazil > Netherlands,3,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Brazil > United States,3,0.0,25000,20260605
Nigeria,Champion,France > Germany > Brazil > Switzerland,3,0.0,25000,20260605
Nigeria,Champion,France > Germany > Chile > Greece,3,0.0,25000,20260605
Nigeria,Champion,France > Germany > Colombia > Netherlands,3,0.0,25000,20260605
Nigeria,Champion,France > Germany > Uruguay > Greece,3,0.0,25000,20260605
Nigeria,Champion,France > Germany > Uruguay > Switzerland,3,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Brazil > Argentina,2,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Brazil > Belgium,2,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Brazil > Mexico,2,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Colombia > Netherlands,2,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Uruguay > Netherlands,2,0.0,25000,20260605
Nigeria,Champion,France > Germany > Brazil > Argentina,2,0.0,25000,20260605
Nigeria,Champion,France > Germany > Brazil > Costa Rica,2,0.0,25000,20260605
Nigeria,Champion,France > Germany > Colombia > United States,2,0.0,25000,20260605
Nigeria,Champion,France > Germany > Uruguay > Belgium,2,0.0,25000,20260605
Nigeria,Champion,France > Germany > Uruguay > Mexico,2,0.0,25000,20260605
Nigeria,Champion,France > Germany > Uruguay > Netherlands,2,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Brazil > Greece,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Chile > Argentina,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Chile > Belgium,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Chile > Netherlands,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Colombia > Argentina,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Colombia > Greece,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Colombia > Switzerland,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Colombia > United States,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Uruguay > Costa Rica,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Uruguay > Greece,1,0.0,25000,20260605
Nigeria,Champion,France > Algeria > Uruguay > Switzerland,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Brazil > Belgium,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Brazil > Greece,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Brazil > United States,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Chile > Argentina,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Chile > Belgium,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Chile > Costa Rica,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Chile > Mexico,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Chile > Netherlands,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Chile > Switzerland,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Colombia > Belgium,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Colombia > Costa Rica,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Colombia > Mexico,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Colombia > Switzerland,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Uruguay > Argentina,1,0.0,25000,20260605
Nigeria,Champion,France > Germany > Uruguay > United States,1,0.0,25000,20260605
Switzerland,Exit Last 16,None,16776,67.1,25000,20260605
Switzerland,Exit QF,Argentina,4312,17.2,25000,20260605
Switzerland,Exit SF,Argentina > United States,1043,4.2,25000,20260605
Switzerland,Exit SF,Argentina > Belgium,1039,4.2,25000,20260605
Switzerland,Runner-up,Argentina > United States > Netherlands,244,1.0,25000,20260605
Switzerland,Runner-up,Argentina > Belgium > Netherlands,232,0.9,25000,20260605
Switzerland,Runner-up,Argentina > United States > Greece,175,0.7,25000,20260605
Switzerland,Runner-up,Argentina > Belgium > Greece,165,0.7,25000,20260605
Switzerland,Runner-up,Argentina > Belgium > Mexico,145,0.6,25000,20260605
Switzerland,Runner-up,Argentina > United States > Mexico,140,0.6,25000,20260605
Switzerland,Runner-up,Argentina > Belgium > Costa Rica,109,0.4,25000,20260605
Switzerland,Runner-up,Argentina > United States > Costa Rica,101,0.4,25000,20260605
Switzerland,Champion,Argentina > United States > Netherlands > Brazil,33,0.1,25000,20260605
Switzerland,Champion,Argentina > Belgium > Greece > Germany,26,0.1,25000,20260605
Switzerland,Champion,Argentina > Belgium > Netherlands > Brazil,26,0.1,25000,20260605
Switzerland,Champion,Argentina > United States > Greece > Germany,25,0.1,25000,20260605
Switzerland,Champion,Argentina > Belgium > Netherlands > Germany,22,0.1,25000,20260605
Switzerland,Champion,Argentina > United States > Netherlands > Germany,21,0.1,25000,20260605
Switzerland,Champion,Argentina > Belgium > Mexico > Brazil,18,0.1,25000,20260605
Switzerland,Champion,Argentina > United States > Netherlands > France,17,0.1,25000,20260605
Switzerland,Champion,Argentina > Belgium > Greece > Brazil,16,0.1,25000,20260605
Switzerland,Champion,Argentina > United States > Greece > Brazil,16,0.1,25000,20260605
Switzerland,Champion,Argentina > Belgium > Mexico > France,14,0.1,25000,20260605
Switzerland,Champion,Argentina > Belgium > Netherlands > France,14,0.1,25000,20260605
Switzerland,Champion,Argentina > United States > Mexico > Germany,14,0.1,25000,20260605
Switzerland,Champion,Argentina > Belgium > Costa Rica > Germany,13,0.1,25000,20260605
Switzerland,Champion,Argentina > Belgium > Greece > France,13,0.1,25000,20260605
Switzerland,Champion,Argentina > United States > Costa Rica > Germany,13,0.1,25000,20260605
Switzerland,Champion,Argentina > United States > Mexico > Brazil,12,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Mexico > Germany,11,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Costa Rica > Brazil,11,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Greece > Uruguay,10,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Netherlands > Uruguay,10,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Costa Rica > Brazil,9,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Netherlands > Colombia,9,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Netherlands > Colombia,9,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Mexico > Uruguay,8,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Greece > France,8,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Costa Rica > France,7,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Netherlands > Chile,7,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Greece > Chile,7,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Mexico > Uruguay,7,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Netherlands > Chile,7,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Netherlands > Uruguay,7,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Costa Rica > France,6,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Mexico > Chile,6,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Mexico > France,6,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Costa Rica > Colombia,5,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Greece > Chile,5,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Greece > Colombia,5,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Netherlands > Nigeria,5,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Greece > Uruguay,4,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Costa Rica > Uruguay,3,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Greece > Nigeria,3,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Mexico > Colombia,3,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Mexico > Nigeria,3,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Netherlands > Algeria,3,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Costa Rica > Chile,2,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Mexico > Chile,2,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Costa Rica > Uruguay,2,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Greece > Algeria,2,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Greece > Colombia,2,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Greece > Nigeria,2,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Mexico > Colombia,2,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Costa Rica > Algeria,1,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Greece > Algeria,1,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Mexico > Nigeria,1,0.0,25000,20260605
Switzerland,Champion,Argentina > Belgium > Netherlands > Nigeria,1,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Costa Rica > Algeria,1,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Costa Rica > Chile,1,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Costa Rica > Colombia,1,0.0,25000,20260605
Switzerland,Champion,Argentina > United States > Costa Rica > Nigeria,1,0.0,25000,20260605
United States,Exit Last 16,None,12847,51.4,25000,20260605
United States,Exit QF,Belgium,7537,30.1,25000,20260605
United States,Exit SF,Belgium > Argentina,1393,5.6,25000,20260605
United States,Exit SF,Belgium > Switzerland,1057,4.2,25000,20260605
United States,Runner-up,Belgium > Argentina > Netherlands,322,1.3,25000,20260605
United States,Runner-up,Belgium > Argentina > Greece,249,1.0,25000,20260605
United States,Runner-up,Belgium > Switzerland > Netherlands,247,1.0,25000,20260605
United States,Runner-up,Belgium > Switzerland > Greece,185,0.7,25000,20260605
United States,Runner-up,Belgium > Argentina > Mexico,179,0.7,25000,20260605
United States,Runner-up,Belgium > Switzerland > Mexico,168,0.7,25000,20260605
United States,Runner-up,Belgium > Argentina > Costa Rica,119,0.5,25000,20260605
United States,Runner-up,Belgium > Switzerland > Costa Rica,113,0.5,25000,20260605
United States,Champion,Belgium > Argentina > Greece > Germany,39,0.2,25000,20260605
United States,Champion,Belgium > Argentina > Netherlands > Germany,33,0.1,25000,20260605
United States,Champion,Belgium > Switzerland > Netherlands > Brazil,28,0.1,25000,20260605
United States,Champion,Belgium > Argentina > Greece > Brazil,27,0.1,25000,20260605
United States,Champion,Belgium > Argentina > Netherlands > Brazil,25,0.1,25000,20260605
United States,Champion,Belgium > Switzerland > Greece > Germany,25,0.1,25000,20260605
United States,Champion,Belgium > Argentina > Mexico > Brazil,22,0.1,25000,20260605
United States,Champion,Belgium > Argentina > Mexico > Germany,20,0.1,25000,20260605
United States,Champion,Belgium > Switzerland > Netherlands > Germany,19,0.1,25000,20260605
United States,Champion,Belgium > Switzerland > Greece > Brazil,18,0.1,25000,20260605
United States,Champion,Belgium > Argentina > Costa Rica > Brazil,16,0.1,25000,20260605
United States,Champion,Belgium > Argentina > Greece > France,16,0.1,25000,20260605
United States,Champion,Belgium > Switzerland > Costa Rica > Brazil,15,0.1,25000,20260605
United States,Champion,Belgium > Switzerland > Mexico > Germany,15,0.1,25000,20260605
United States,Champion,Belgium > Switzerland > Netherlands > France,15,0.1,25000,20260605
United States,Champion,Belgium > Argentina > Mexico > France,14,0.1,25000,20260605
United States,Champion,Belgium > Argentina > Costa Rica > Germany,13,0.1,25000,20260605
United States,Champion,Belgium > Argentina > Greece > Uruguay,12,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Netherlands > Colombia,12,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Netherlands > France,11,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Netherlands > Uruguay,11,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Costa Rica > Germany,11,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Mexico > Brazil,11,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Netherlands > Uruguay,11,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Costa Rica > France,9,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Costa Rica > Colombia,8,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Greece > Colombia,8,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Greece > Colombia,7,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Mexico > Uruguay,7,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Greece > France,7,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Greece > Uruguay,7,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Mexico > France,7,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Mexico > Colombia,6,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Netherlands > Colombia,6,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Costa Rica > Chile,5,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Costa Rica > France,5,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Mexico > Chile,5,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Netherlands > Chile,5,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Netherlands > Chile,5,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Netherlands > Nigeria,5,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Netherlands > Nigeria,4,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Costa Rica > Uruguay,4,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Mexico > Chile,4,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Mexico > Colombia,4,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Costa Rica > Uruguay,3,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Costa Rica > Colombia,3,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Mexico > Uruguay,3,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Netherlands > Algeria,3,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Greece > Chile,2,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Mexico > Algeria,2,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Greece > Algeria,2,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Mexico > Nigeria,2,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Costa Rica > Algeria,1,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Greece > Algeria,1,0.0,25000,20260605
United States,Champion,Belgium > Argentina > Netherlands > Algeria,1,0.0,25000,20260605
United States,Champion,Belgium > Switzerland > Costa Rica > Algeria,1,0.0,25000,20260605
