stage,match_id,team1,team2,scoreline,winner,count,scoreline_pct,matchup_runs,matchup_pct,simulation_runs,simulation_seed
final,M63,Japan,Poland,2-3,Poland,2,14.3,14,0.056,25000,20260605
final,M63,Japan,Poland,0-2,Poland,1,7.1,14,0.056,25000,20260605
final,M63,Japan,Poland,0-4,Poland,1,7.1,14,0.056,25000,20260605
final,M63,Japan,Poland,1-1,Japan,1,7.1,14,0.056,25000,20260605
final,M63,Japan,Poland,1-2,Poland,1,7.1,14,0.056,25000,20260605
final,M63,Japan,Poland,2-1,Japan,1,7.1,14,0.056,25000,20260605
final,M63,Japan,Poland,3-0,Japan,1,7.1,14,0.056,25000,20260605
final,M63,Japan,Poland,3-1,Japan,1,7.1,14,0.056,25000,20260605
final,M63,Japan,Poland,3-2,Japan,1,7.1,14,0.056,25000,20260605
final,M63,Japan,Portugal,0-1,Portugal,13,15.5,84,0.3,25000,20260605
final,M63,Japan,Portugal,0-2,Portugal,13,15.5,84,0.3,25000,20260605
final,M63,Japan,Portugal,0-0,Portugal,10,11.9,84,0.3,25000,20260605
final,M63,Japan,Portugal,1-2,Portugal,9,10.7,84,0.3,25000,20260605
final,M63,Japan,Portugal,1-1,Portugal,7,8.3,84,0.3,25000,20260605
final,M63,Japan,Portugal,1-0,Japan,6,7.1,84,0.3,25000,20260605
final,M63,Japan,Portugal,1-3,Portugal,4,4.8,84,0.3,25000,20260605
final,M63,Japan,Portugal,0-0,Japan,3,3.6,84,0.3,25000,20260605
final,M63,Japan,Portugal,1-4,Portugal,3,3.6,84,0.3,25000,20260605
final,M63,Japan,Portugal,2-1,Japan,3,3.6,84,0.3,25000,20260605
final,M63,Japan,Portugal,0-3,Portugal,2,2.4,84,0.3,25000,20260605
final,M63,Japan,Portugal,1-1,Japan,2,2.4,84,0.3,25000,20260605
final,M63,Japan,Portugal,2-0,Japan,2,2.4,84,0.3,25000,20260605
final,M63,Japan,Portugal,2-4,Portugal,2,2.4,84,0.3,25000,20260605
final,M63,Japan,Portugal,0-4,Portugal,1,1.2,84,0.3,25000,20260605
final,M63,Japan,Portugal,1-6,Portugal,1,1.2,84,0.3,25000,20260605
final,M63,Japan,Portugal,2-2,Portugal,1,1.2,84,0.3,25000,20260605
final,M63,Japan,Portugal,2-3,Portugal,1,1.2,84,0.3,25000,20260605
final,M63,Japan,Portugal,3-1,Japan,1,1.2,84,0.3,25000,20260605
final,M63,Japan,Senegal,2-1,Japan,1,100.0,1,0.004,25000,20260605
final,M63,Japan,Spain,1-2,Spain,17,15.3,111,0.4,25000,20260605
final,M63,Japan,Spain,0-3,Spain,13,11.7,111,0.4,25000,20260605
final,M63,Japan,Spain,0-2,Spain,12,10.8,111,0.4,25000,20260605
final,M63,Japan,Spain,1-1,Spain,12,10.8,111,0.4,25000,20260605
final,M63,Japan,Spain,0-1,Spain,11,9.9,111,0.4,25000,20260605
final,M63,Japan,Spain,1-0,Japan,8,7.2,111,0.4,25000,20260605
final,M63,Japan,Spain,1-3,Spain,7,6.3,111,0.4,25000,20260605
final,M63,Japan,Spain,0-0,Spain,5,4.5,111,0.4,25000,20260605
final,M63,Japan,Spain,0-0,Japan,4,3.6,111,0.4,25000,20260605
final,M63,Japan,Spain,1-4,Spain,4,3.6,111,0.4,25000,20260605
final,M63,Japan,Spain,2-0,Japan,3,2.7,111,0.4,25000,20260605
final,M63,Japan,Spain,2-1,Japan,3,2.7,111,0.4,25000,20260605
final,M63,Japan,Spain,2-2,Spain,3,2.7,111,0.4,25000,20260605
final,M63,Japan,Spain,0-4,Spain,2,1.8,111,0.4,25000,20260605
final,M63,Japan,Spain,2-3,Spain,2,1.8,111,0.4,25000,20260605
final,M63,Japan,Spain,0-5,Spain,1,0.9,111,0.4,25000,20260605
final,M63,Japan,Spain,1-1,Japan,1,0.9,111,0.4,25000,20260605
final,M63,Japan,Spain,1-5,Spain,1,0.9,111,0.4,25000,20260605
final,M63,Japan,Spain,3-3,Japan,1,0.9,111,0.4,25000,20260605
final,M63,Japan,Spain,3-3,Spain,1,0.9,111,0.4,25000,20260605
final,M63,Japan,Switzerland,0-1,Switzerland,4,21.1,19,0.076,25000,20260605
final,M63,Japan,Switzerland,1-4,Switzerland,3,15.8,19,0.076,25000,20260605
final,M63,Japan,Switzerland,0-0,Switzerland,2,10.5,19,0.076,25000,20260605
final,M63,Japan,Switzerland,1-0,Japan,2,10.5,19,0.076,25000,20260605
final,M63,Japan,Switzerland,1-3,Switzerland,2,10.5,19,0.076,25000,20260605
final,M63,Japan,Switzerland,0-0,Japan,1,5.3,19,0.076,25000,20260605
final,M63,Japan,Switzerland,0-2,Switzerland,1,5.3,19,0.076,25000,20260605
final,M63,Japan,Switzerland,0-3,Switzerland,1,5.3,19,0.076,25000,20260605
final,M63,Japan,Switzerland,1-1,Japan,1,5.3,19,0.076,25000,20260605
final,M63,Japan,Switzerland,2-3,Switzerland,1,5.3,19,0.076,25000,20260605
final,M63,Japan,Switzerland,3-1,Japan,1,5.3,19,0.076,25000,20260605
final,M63,Netherlands,England,1-0,Netherlands,65,10.4,628,2.5,25000,20260605
final,M63,Netherlands,England,0-1,England,57,9.1,628,2.5,25000,20260605
final,M63,Netherlands,England,1-1,Netherlands,56,8.9,628,2.5,25000,20260605
final,M63,Netherlands,England,2-1,Netherlands,53,8.4,628,2.5,25000,20260605
final,M63,Netherlands,England,1-2,England,46,7.3,628,2.5,25000,20260605
final,M63,Netherlands,England,2-0,Netherlands,44,7.0,628,2.5,25000,20260605
final,M63,Netherlands,England,1-1,England,37,5.9,628,2.5,25000,20260605
final,M63,Netherlands,England,0-0,Netherlands,34,5.4,628,2.5,25000,20260605
final,M63,Netherlands,England,0-2,England,32,5.1,628,2.5,25000,20260605
final,M63,Netherlands,England,0-0,England,31,4.9,628,2.5,25000,20260605
final,M63,Netherlands,England,3-0,Netherlands,24,3.8,628,2.5,25000,20260605
final,M63,Netherlands,England,1-3,England,23,3.7,628,2.5,25000,20260605
final,M63,Netherlands,England,2-2,Netherlands,18,2.9,628,2.5,25000,20260605
final,M63,Netherlands,England,3-1,Netherlands,18,2.9,628,2.5,25000,20260605
final,M63,Netherlands,England,2-3,England,13,2.1,628,2.5,25000,20260605
final,M63,Netherlands,England,3-2,Netherlands,13,2.1,628,2.5,25000,20260605
final,M63,Netherlands,England,4-0,Netherlands,12,1.9,628,2.5,25000,20260605
final,M63,Netherlands,England,0-3,England,11,1.8,628,2.5,25000,20260605
final,M63,Netherlands,England,2-2,England,11,1.8,628,2.5,25000,20260605
final,M63,Netherlands,England,4-1,Netherlands,8,1.3,628,2.5,25000,20260605
final,M63,Netherlands,England,5-1,Netherlands,4,0.6,628,2.5,25000,20260605
final,M63,Netherlands,England,0-4,England,2,0.3,628,2.5,25000,20260605
final,M63,Netherlands,England,1-4,England,2,0.3,628,2.5,25000,20260605
final,M63,Netherlands,England,3-3,England,2,0.3,628,2.5,25000,20260605
final,M63,Netherlands,England,6-3,Netherlands,2,0.3,628,2.5,25000,20260605
final,M63,Netherlands,England,0-5,England,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,England,1-5,England,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,England,2-4,England,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,England,2-5,England,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,England,4-2,Netherlands,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,England,4-3,Netherlands,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,England,4-4,England,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,England,5-0,Netherlands,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,England,5-2,Netherlands,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,England,6-0,Netherlands,1,0.2,628,2.5,25000,20260605
final,M63,Netherlands,France,1-0,Netherlands,72,11.8,609,2.4,25000,20260605
final,M63,Netherlands,France,0-1,France,70,11.5,609,2.4,25000,20260605
final,M63,Netherlands,France,2-1,Netherlands,53,8.7,609,2.4,25000,20260605
final,M63,Netherlands,France,1-1,France,48,7.9,609,2.4,25000,20260605
final,M63,Netherlands,France,1-2,France,47,7.7,609,2.4,25000,20260605
final,M63,Netherlands,France,2-0,Netherlands,44,7.2,609,2.4,25000,20260605
final,M63,Netherlands,France,1-1,Netherlands,36,5.9,609,2.4,25000,20260605
final,M63,Netherlands,France,0-0,France,31,5.1,609,2.4,25000,20260605
final,M63,Netherlands,France,0-0,Netherlands,30,4.9,609,2.4,25000,20260605
final,M63,Netherlands,France,0-2,France,28,4.6,609,2.4,25000,20260605
final,M63,Netherlands,France,3-0,Netherlands,21,3.4,609,2.4,25000,20260605
final,M63,Netherlands,France,2-2,Netherlands,18,3.0,609,2.4,25000,20260605
final,M63,Netherlands,France,0-3,France,14,2.3,609,2.4,25000,20260605
final,M63,Netherlands,France,2-3,France,13,2.1,609,2.4,25000,20260605
final,M63,Netherlands,France,3-2,Netherlands,13,2.1,609,2.4,25000,20260605
final,M63,Netherlands,France,1-3,France,12,2.0,609,2.4,25000,20260605
final,M63,Netherlands,France,3-1,Netherlands,12,2.0,609,2.4,25000,20260605
final,M63,Netherlands,France,2-2,France,11,1.8,609,2.4,25000,20260605
final,M63,Netherlands,France,4-0,Netherlands,7,1.1,609,2.4,25000,20260605
final,M63,Netherlands,France,4-2,Netherlands,5,0.8,609,2.4,25000,20260605
final,M63,Netherlands,France,3-3,France,4,0.7,609,2.4,25000,20260605
final,M63,Netherlands,France,0-4,France,3,0.5,609,2.4,25000,20260605
final,M63,Netherlands,France,4-1,Netherlands,3,0.5,609,2.4,25000,20260605
final,M63,Netherlands,France,5-0,Netherlands,3,0.5,609,2.4,25000,20260605
final,M63,Netherlands,France,0-5,France,2,0.3,609,2.4,25000,20260605
final,M63,Netherlands,France,1-5,France,2,0.3,609,2.4,25000,20260605
final,M63,Netherlands,France,4-3,Netherlands,2,0.3,609,2.4,25000,20260605
final,M63,Netherlands,France,0-6,France,1,0.2,609,2.4,25000,20260605
final,M63,Netherlands,France,1-7,France,1,0.2,609,2.4,25000,20260605
final,M63,Netherlands,France,2-4,France,1,0.2,609,2.4,25000,20260605
final,M63,Netherlands,France,5-1,Netherlands,1,0.2,609,2.4,25000,20260605
final,M63,Netherlands,France,5-2,Netherlands,1,0.2,609,2.4,25000,20260605
final,M63,Netherlands,Morocco,1-0,Netherlands,17,17.2,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,1-1,Netherlands,13,13.1,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,2-0,Netherlands,11,11.1,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,0-0,Netherlands,8,8.1,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,2-1,Netherlands,8,8.1,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,0-1,Morocco,7,7.1,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,3-0,Netherlands,7,7.1,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,1-2,Morocco,6,6.1,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,2-2,Netherlands,4,4.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,0-0,Morocco,3,3.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,3-2,Netherlands,3,3.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,4-0,Netherlands,2,2.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,0-2,Morocco,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,0-3,Morocco,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,1-1,Morocco,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,1-3,Morocco,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,2-2,Morocco,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,2-3,Morocco,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,3-1,Netherlands,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,4-1,Netherlands,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,5-1,Netherlands,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Morocco,5-3,Netherlands,1,1.0,99,0.4,25000,20260605
final,M63,Netherlands,Poland,1-0,Netherlands,20,14.6,137,0.5,25000,20260605
final,M63,Netherlands,Poland,1-1,Netherlands,14,10.2,137,0.5,25000,20260605
final,M63,Netherlands,Poland,3-1,Netherlands,14,10.2,137,0.5,25000,20260605
final,M63,Netherlands,Poland,0-1,Poland,13,9.5,137,0.5,25000,20260605
final,M63,Netherlands,Poland,2-0,Netherlands,11,8.0,137,0.5,25000,20260605
final,M63,Netherlands,Poland,2-1,Netherlands,9,6.6,137,0.5,25000,20260605
final,M63,Netherlands,Poland,1-2,Poland,7,5.1,137,0.5,25000,20260605
final,M63,Netherlands,Poland,0-0,Netherlands,6,4.4,137,0.5,25000,20260605
final,M63,Netherlands,Poland,0-2,Poland,6,4.4,137,0.5,25000,20260605
final,M63,Netherlands,Poland,1-1,Poland,6,4.4,137,0.5,25000,20260605
final,M63,Netherlands,Poland,2-2,Netherlands,5,3.6,137,0.5,25000,20260605
final,M63,Netherlands,Poland,3-0,Netherlands,5,3.6,137,0.5,25000,20260605
final,M63,Netherlands,Poland,3-2,Netherlands,4,2.9,137,0.5,25000,20260605
final,M63,Netherlands,Poland,0-0,Poland,3,2.2,137,0.5,25000,20260605
final,M63,Netherlands,Poland,2-2,Poland,3,2.2,137,0.5,25000,20260605
final,M63,Netherlands,Poland,4-0,Netherlands,2,1.5,137,0.5,25000,20260605
final,M63,Netherlands,Poland,0-3,Poland,1,0.7,137,0.5,25000,20260605
final,M63,Netherlands,Poland,0-4,Poland,1,0.7,137,0.5,25000,20260605
final,M63,Netherlands,Poland,0-5,Poland,1,0.7,137,0.5,25000,20260605
final,M63,Netherlands,Poland,1-3,Poland,1,0.7,137,0.5,25000,20260605
final,M63,Netherlands,Poland,1-4,Poland,1,0.7,137,0.5,25000,20260605
final,M63,Netherlands,Poland,4-1,Netherlands,1,0.7,137,0.5,25000,20260605
final,M63,Netherlands,Poland,5-1,Netherlands,1,0.7,137,0.5,25000,20260605
final,M63,Netherlands,Poland,5-2,Netherlands,1,0.7,137,0.5,25000,20260605
final,M63,Netherlands,Poland,5-3,Netherlands,1,0.7,137,0.5,25000,20260605
final,M63,Netherlands,Portugal,0-1,Portugal,80,10.8,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,1-0,Netherlands,76,10.2,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,1-2,Portugal,63,8.5,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,2-1,Netherlands,63,8.5,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,1-1,Portugal,47,6.3,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,0-0,Portugal,46,6.2,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,0-2,Portugal,41,5.5,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,2-0,Netherlands,39,5.2,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,1-1,Netherlands,37,5.0,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,0-0,Netherlands,33,4.4,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,3-0,Netherlands,30,4.0,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,2-2,Netherlands,26,3.5,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,0-3,Portugal,25,3.4,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,3-1,Netherlands,20,2.7,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,2-2,Portugal,17,2.3,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,2-3,Portugal,17,2.3,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,1-3,Portugal,16,2.2,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,3-2,Netherlands,13,1.7,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,1-4,Portugal,12,1.6,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,3-3,Netherlands,6,0.8,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,4-1,Netherlands,6,0.8,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,4-2,Netherlands,6,0.8,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,0-4,Portugal,4,0.5,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,2-4,Portugal,4,0.5,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,4-0,Netherlands,3,0.4,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,3-3,Portugal,2,0.3,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,4-3,Netherlands,2,0.3,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,5-2,Netherlands,2,0.3,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,0-5,Portugal,1,0.1,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,0-6,Portugal,1,0.1,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,1-5,Portugal,1,0.1,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,2-5,Portugal,1,0.1,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,4-4,Portugal,1,0.1,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,5-0,Netherlands,1,0.1,743,3.0,25000,20260605
final,M63,Netherlands,Portugal,5-1,Netherlands,1,0.1,743,3.0,25000,20260605
final,M63,Netherlands,Senegal,1-0,Netherlands,11,19.0,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,2-1,Netherlands,7,12.1,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,3-1,Netherlands,6,10.3,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,2-0,Netherlands,5,8.6,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,0-0,Netherlands,3,5.2,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,0-1,Senegal,3,5.2,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,1-1,Netherlands,3,5.2,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,1-2,Senegal,3,5.2,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,3-0,Netherlands,3,5.2,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,5-0,Netherlands,3,5.2,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,3-2,Netherlands,2,3.4,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,4-1,Netherlands,2,3.4,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,0-2,Senegal,1,1.7,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,0-3,Senegal,1,1.7,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,1-3,Senegal,1,1.7,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,1-4,Senegal,1,1.7,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,3-3,Netherlands,1,1.7,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,4-0,Netherlands,1,1.7,58,0.2,25000,20260605
final,M63,Netherlands,Senegal,5-1,Netherlands,1,1.7,58,0.2,25000,20260605
final,M63,Netherlands,Spain,0-1,Spain,117,11.8,992,4.0,25000,20260605
final,M63,Netherlands,Spain,1-0,Netherlands,86,8.7,992,4.0,25000,20260605
final,M63,Netherlands,Spain,2-1,Netherlands,80,8.1,992,4.0,25000,20260605
final,M63,Netherlands,Spain,1-2,Spain,77,7.8,992,4.0,25000,20260605
final,M63,Netherlands,Spain,0-2,Spain,76,7.7,992,4.0,25000,20260605
final,M63,Netherlands,Spain,1-1,Spain,70,7.1,992,4.0,25000,20260605
final,M63,Netherlands,Spain,1-1,Netherlands,64,6.5,992,4.0,25000,20260605
final,M63,Netherlands,Spain,2-0,Netherlands,54,5.4,992,4.0,25000,20260605
final,M63,Netherlands,Spain,0-0,Spain,47,4.7,992,4.0,25000,20260605
final,M63,Netherlands,Spain,1-3,Spain,43,4.3,992,4.0,25000,20260605
final,M63,Netherlands,Spain,0-3,Spain,42,4.2,992,4.0,25000,20260605
final,M63,Netherlands,Spain,0-0,Netherlands,30,3.0,992,4.0,25000,20260605
final,M63,Netherlands,Spain,2-2,Spain,30,3.0,992,4.0,25000,20260605
final,M63,Netherlands,Spain,3-1,Netherlands,23,2.3,992,4.0,25000,20260605
final,M63,Netherlands,Spain,1-4,Spain,19,1.9,992,4.0,25000,20260605
final,M63,Netherlands,Spain,2-3,Spain,19,1.9,992,4.0,25000,20260605
final,M63,Netherlands,Spain,3-0,Netherlands,19,1.9,992,4.0,25000,20260605
final,M63,Netherlands,Spain,2-2,Netherlands,15,1.5,992,4.0,25000,20260605
final,M63,Netherlands,Spain,3-2,Netherlands,13,1.3,992,4.0,25000,20260605
final,M63,Netherlands,Spain,0-4,Spain,11,1.1,992,4.0,25000,20260605
final,M63,Netherlands,Spain,2-4,Spain,11,1.1,992,4.0,25000,20260605
final,M63,Netherlands,Spain,4-2,Netherlands,9,0.9,992,4.0,25000,20260605
final,M63,Netherlands,Spain,4-0,Netherlands,8,0.8,992,4.0,25000,20260605
final,M63,Netherlands,Spain,4-1,Netherlands,5,0.5,992,4.0,25000,20260605
final,M63,Netherlands,Spain,2-5,Spain,4,0.4,992,4.0,25000,20260605
final,M63,Netherlands,Spain,3-3,Netherlands,4,0.4,992,4.0,25000,20260605
final,M63,Netherlands,Spain,3-3,Spain,3,0.3,992,4.0,25000,20260605
final,M63,Netherlands,Spain,0-5,Spain,2,0.2,992,4.0,25000,20260605
final,M63,Netherlands,Spain,3-4,Spain,2,0.2,992,4.0,25000,20260605
final,M63,Netherlands,Spain,4-3,Netherlands,2,0.2,992,4.0,25000,20260605
final,M63,Netherlands,Spain,5-0,Netherlands,2,0.2,992,4.0,25000,20260605
final,M63,Netherlands,Spain,5-2,Netherlands,2,0.2,992,4.0,25000,20260605
final,M63,Netherlands,Spain,0-6,Spain,1,0.1,992,4.0,25000,20260605
final,M63,Netherlands,Spain,3-5,Spain,1,0.1,992,4.0,25000,20260605
final,M63,Netherlands,Spain,4-5,Spain,1,0.1,992,4.0,25000,20260605
final,M63,Netherlands,Switzerland,1-0,Netherlands,28,20.7,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,2-1,Netherlands,14,10.4,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,1-1,Netherlands,10,7.4,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,2-0,Netherlands,10,7.4,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,0-1,Switzerland,9,6.7,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,3-0,Netherlands,7,5.2,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,1-2,Switzerland,6,4.4,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,1-3,Switzerland,6,4.4,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,2-2,Netherlands,6,4.4,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,0-2,Switzerland,5,3.7,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,3-1,Netherlands,5,3.7,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,0-3,Switzerland,4,3.0,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,1-1,Switzerland,4,3.0,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,0-0,Netherlands,3,2.2,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,2-2,Switzerland,3,2.2,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,4-0,Netherlands,3,2.2,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,0-0,Switzerland,2,1.5,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,0-4,Switzerland,2,1.5,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,2-3,Switzerland,2,1.5,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,3-2,Netherlands,2,1.5,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,5-0,Netherlands,2,1.5,135,0.5,25000,20260605
final,M63,Netherlands,Switzerland,5-1,Netherlands,2,1.5,135,0.5,25000,20260605
final,M63,South Korea,England,0-1,England,11,23.9,46,0.2,25000,20260605
final,M63,South Korea,England,0-2,England,8,17.4,46,0.2,25000,20260605
final,M63,South Korea,England,2-1,South Korea,6,13.0,46,0.2,25000,20260605
final,M63,South Korea,England,1-0,South Korea,5,10.9,46,0.2,25000,20260605
final,M63,South Korea,England,1-1,England,2,4.3,46,0.2,25000,20260605
final,M63,South Korea,England,2-0,South Korea,2,4.3,46,0.2,25000,20260605
final,M63,South Korea,England,0-0,England,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,0-3,England,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,0-5,England,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,1-1,South Korea,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,1-3,England,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,1-5,England,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,2-2,England,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,3-0,South Korea,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,3-1,South Korea,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,3-2,South Korea,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,3-3,South Korea,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,England,4-1,South Korea,1,2.2,46,0.2,25000,20260605
final,M63,South Korea,France,0-1,France,8,13.8,58,0.2,25000,20260605
final,M63,South Korea,France,1-0,South Korea,8,13.8,58,0.2,25000,20260605
final,M63,South Korea,France,0-2,France,6,10.3,58,0.2,25000,20260605
final,M63,South Korea,France,1-1,France,4,6.9,58,0.2,25000,20260605
final,M63,South Korea,France,1-4,France,4,6.9,58,0.2,25000,20260605
final,M63,South Korea,France,0-0,France,3,5.2,58,0.2,25000,20260605
final,M63,South Korea,France,0-3,France,3,5.2,58,0.2,25000,20260605
final,M63,South Korea,France,1-1,South Korea,3,5.2,58,0.2,25000,20260605
final,M63,South Korea,France,1-3,France,3,5.2,58,0.2,25000,20260605
final,M63,South Korea,France,2-1,South Korea,3,5.2,58,0.2,25000,20260605
final,M63,South Korea,France,0-4,France,2,3.4,58,0.2,25000,20260605
final,M63,South Korea,France,2-0,South Korea,2,3.4,58,0.2,25000,20260605
final,M63,South Korea,France,0-0,South Korea,1,1.7,58,0.2,25000,20260605
final,M63,South Korea,France,1-2,France,1,1.7,58,0.2,25000,20260605
final,M63,South Korea,France,2-3,France,1,1.7,58,0.2,25000,20260605
final,M63,South Korea,France,2-4,France,1,1.7,58,0.2,25000,20260605
final,M63,South Korea,France,2-5,France,1,1.7,58,0.2,25000,20260605
final,M63,South Korea,France,3-0,South Korea,1,1.7,58,0.2,25000,20260605
final,M63,South Korea,France,3-1,South Korea,1,1.7,58,0.2,25000,20260605
final,M63,South Korea,France,3-4,France,1,1.7,58,0.2,25000,20260605
final,M63,South Korea,France,4-1,South Korea,1,1.7,58,0.2,25000,20260605
final,M63,South Korea,Morocco,2-0,South Korea,2,33.3,6,0.024,25000,20260605
final,M63,South Korea,Morocco,0-1,Morocco,1,16.7,6,0.024,25000,20260605
final,M63,South Korea,Morocco,0-2,Morocco,1,16.7,6,0.024,25000,20260605
final,M63,South Korea,Morocco,1-0,South Korea,1,16.7,6,0.024,25000,20260605
final,M63,South Korea,Morocco,1-1,South Korea,1,16.7,6,0.024,25000,20260605
final,M63,South Korea,Poland,0-1,Poland,3,23.1,13,0.052,25000,20260605
final,M63,South Korea,Poland,1-1,South Korea,3,23.1,13,0.052,25000,20260605
