stage,match_id,team1,team2,scoreline,winner,count,scoreline_pct,matchup_runs,matchup_pct,simulation_runs,simulation_seed
final,M63,Brazil,Portugal,3-2,Brazil,347,2.1,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,4-0,Brazil,257,1.5,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,0-3,Portugal,244,1.5,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,2-3,Portugal,222,1.3,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,4-1,Brazil,222,1.3,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,2-2,Portugal,213,1.3,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,4-2,Brazil,110,0.7,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,3-3,Brazil,85,0.5,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,1-4,Portugal,77,0.5,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,2-4,Portugal,76,0.5,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,5-1,Brazil,64,0.4,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,0-4,Portugal,57,0.3,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,5-0,Brazil,55,0.3,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,4-3,Brazil,49,0.3,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,5-2,Brazil,36,0.2,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,3-3,Portugal,30,0.2,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,3-4,Portugal,27,0.2,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,6-1,Brazil,22,0.1,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,1-5,Portugal,20,0.1,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,0-5,Portugal,14,0.1,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,6-0,Brazil,14,0.1,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,2-5,Portugal,10,0.1,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,3-5,Portugal,8,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,6-2,Brazil,7,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,4-4,Portugal,6,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,5-3,Brazil,6,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,4-4,Brazil,5,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,4-5,Portugal,4,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,7-0,Brazil,4,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,7-1,Brazil,4,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,7-2,Brazil,4,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,6-3,Brazil,3,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,1-6,Portugal,2,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,2-6,Portugal,2,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,0-6,Portugal,1,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,3-6,Portugal,1,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,5-4,Brazil,1,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,5-5,Brazil,1,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,6-4,Brazil,1,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,7-3,Brazil,1,0.0,16596,22.1,75000,20260605
final,M63,Brazil,Portugal,8-1,Brazil,1,0.0,16596,22.1,75000,20260605
final,M63,Croatia,England,0-1,England,118,10.6,1112,1.5,75000,20260605
final,M63,Croatia,England,1-0,Croatia,107,9.6,1112,1.5,75000,20260605
final,M63,Croatia,England,1-2,England,100,9.0,1112,1.5,75000,20260605
final,M63,Croatia,England,0-2,England,94,8.5,1112,1.5,75000,20260605
final,M63,Croatia,England,1-1,England,89,8.0,1112,1.5,75000,20260605
final,M63,Croatia,England,2-1,Croatia,77,6.9,1112,1.5,75000,20260605
final,M63,Croatia,England,0-0,England,58,5.2,1112,1.5,75000,20260605
final,M63,Croatia,England,2-0,Croatia,54,4.9,1112,1.5,75000,20260605
final,M63,Croatia,England,1-1,Croatia,51,4.6,1112,1.5,75000,20260605
final,M63,Croatia,England,0-0,Croatia,41,3.7,1112,1.5,75000,20260605
final,M63,Croatia,England,1-3,England,38,3.4,1112,1.5,75000,20260605
final,M63,Croatia,England,0-3,England,33,3.0,1112,1.5,75000,20260605
final,M63,Croatia,England,3-1,Croatia,33,3.0,1112,1.5,75000,20260605
final,M63,Croatia,England,2-2,England,32,2.9,1112,1.5,75000,20260605
final,M63,Croatia,England,3-0,Croatia,28,2.5,1112,1.5,75000,20260605
final,M63,Croatia,England,2-3,England,23,2.1,1112,1.5,75000,20260605
final,M63,Croatia,England,3-2,Croatia,22,2.0,1112,1.5,75000,20260605
final,M63,Croatia,England,1-4,England,18,1.6,1112,1.5,75000,20260605
final,M63,Croatia,England,2-2,Croatia,18,1.6,1112,1.5,75000,20260605
final,M63,Croatia,England,0-4,England,16,1.4,1112,1.5,75000,20260605
final,M63,Croatia,England,2-4,England,12,1.1,1112,1.5,75000,20260605
final,M63,Croatia,England,4-1,Croatia,11,1.0,1112,1.5,75000,20260605
final,M63,Croatia,England,3-3,Croatia,6,0.5,1112,1.5,75000,20260605
final,M63,Croatia,England,4-3,Croatia,6,0.5,1112,1.5,75000,20260605
final,M63,Croatia,England,0-5,England,5,0.4,1112,1.5,75000,20260605
final,M63,Croatia,England,4-0,Croatia,5,0.4,1112,1.5,75000,20260605
final,M63,Croatia,England,3-4,England,4,0.4,1112,1.5,75000,20260605
final,M63,Croatia,England,1-5,England,3,0.3,1112,1.5,75000,20260605
final,M63,Croatia,England,1-6,England,3,0.3,1112,1.5,75000,20260605
final,M63,Croatia,England,4-2,Croatia,2,0.2,1112,1.5,75000,20260605
final,M63,Croatia,England,3-3,England,1,0.1,1112,1.5,75000,20260605
final,M63,Croatia,England,4-4,England,1,0.1,1112,1.5,75000,20260605
final,M63,Croatia,England,5-1,Croatia,1,0.1,1112,1.5,75000,20260605
final,M63,Croatia,England,5-2,Croatia,1,0.1,1112,1.5,75000,20260605
final,M63,Croatia,England,5-3,Croatia,1,0.1,1112,1.5,75000,20260605
final,M63,Croatia,France,0-1,France,157,12.3,1278,1.7,75000,20260605
final,M63,Croatia,France,1-0,Croatia,119,9.3,1278,1.7,75000,20260605
final,M63,Croatia,France,1-2,France,110,8.6,1278,1.7,75000,20260605
final,M63,Croatia,France,0-2,France,102,8.0,1278,1.7,75000,20260605
final,M63,Croatia,France,1-1,France,98,7.7,1278,1.7,75000,20260605
final,M63,Croatia,France,2-1,Croatia,95,7.4,1278,1.7,75000,20260605
final,M63,Croatia,France,0-0,France,86,6.7,1278,1.7,75000,20260605
final,M63,Croatia,France,2-0,Croatia,57,4.5,1278,1.7,75000,20260605
final,M63,Croatia,France,1-1,Croatia,54,4.2,1278,1.7,75000,20260605
final,M63,Croatia,France,1-3,France,51,4.0,1278,1.7,75000,20260605
final,M63,Croatia,France,0-0,Croatia,46,3.6,1278,1.7,75000,20260605
final,M63,Croatia,France,2-2,France,39,3.1,1278,1.7,75000,20260605
final,M63,Croatia,France,0-3,France,36,2.8,1278,1.7,75000,20260605
final,M63,Croatia,France,2-3,France,31,2.4,1278,1.7,75000,20260605
final,M63,Croatia,France,3-1,Croatia,25,2.0,1278,1.7,75000,20260605
final,M63,Croatia,France,3-0,Croatia,21,1.6,1278,1.7,75000,20260605
final,M63,Croatia,France,1-4,France,20,1.6,1278,1.7,75000,20260605
final,M63,Croatia,France,2-2,Croatia,20,1.6,1278,1.7,75000,20260605
final,M63,Croatia,France,3-2,Croatia,19,1.5,1278,1.7,75000,20260605
final,M63,Croatia,France,0-4,France,16,1.3,1278,1.7,75000,20260605
final,M63,Croatia,France,2-4,France,12,0.9,1278,1.7,75000,20260605
final,M63,Croatia,France,4-0,Croatia,9,0.7,1278,1.7,75000,20260605
final,M63,Croatia,France,3-3,Croatia,8,0.6,1278,1.7,75000,20260605
final,M63,Croatia,France,0-5,France,7,0.5,1278,1.7,75000,20260605
final,M63,Croatia,France,3-3,France,6,0.5,1278,1.7,75000,20260605
final,M63,Croatia,France,4-1,Croatia,6,0.5,1278,1.7,75000,20260605
final,M63,Croatia,France,4-2,Croatia,6,0.5,1278,1.7,75000,20260605
final,M63,Croatia,France,1-5,France,3,0.2,1278,1.7,75000,20260605
final,M63,Croatia,France,0-6,France,2,0.2,1278,1.7,75000,20260605
final,M63,Croatia,France,1-6,France,2,0.2,1278,1.7,75000,20260605
final,M63,Croatia,France,3-4,France,2,0.2,1278,1.7,75000,20260605
final,M63,Croatia,France,5-0,Croatia,2,0.2,1278,1.7,75000,20260605
final,M63,Croatia,France,5-1,Croatia,2,0.2,1278,1.7,75000,20260605
final,M63,Croatia,France,2-5,France,1,0.1,1278,1.7,75000,20260605
final,M63,Croatia,France,2-6,France,1,0.1,1278,1.7,75000,20260605
final,M63,Croatia,France,3-5,France,1,0.1,1278,1.7,75000,20260605
final,M63,Croatia,France,4-3,Croatia,1,0.1,1278,1.7,75000,20260605
final,M63,Croatia,France,4-4,Croatia,1,0.1,1278,1.7,75000,20260605
final,M63,Croatia,France,4-6,France,1,0.1,1278,1.7,75000,20260605
final,M63,Croatia,France,5-2,Croatia,1,0.1,1278,1.7,75000,20260605
final,M63,Croatia,France,5-3,Croatia,1,0.1,1278,1.7,75000,20260605
final,M63,Croatia,France,6-2,Croatia,1,0.1,1278,1.7,75000,20260605
final,M63,Croatia,Morocco,1-0,Croatia,46,13.1,352,0.5,75000,20260605
final,M63,Croatia,Morocco,1-1,Croatia,33,9.4,352,0.5,75000,20260605
final,M63,Croatia,Morocco,0-1,Morocco,32,9.1,352,0.5,75000,20260605
final,M63,Croatia,Morocco,1-2,Morocco,28,8.0,352,0.5,75000,20260605
final,M63,Croatia,Morocco,2-0,Croatia,28,8.0,352,0.5,75000,20260605
final,M63,Croatia,Morocco,2-1,Croatia,22,6.3,352,0.5,75000,20260605
final,M63,Croatia,Morocco,0-2,Morocco,19,5.4,352,0.5,75000,20260605
final,M63,Croatia,Morocco,1-3,Morocco,17,4.8,352,0.5,75000,20260605
final,M63,Croatia,Morocco,1-1,Morocco,16,4.5,352,0.5,75000,20260605
final,M63,Croatia,Morocco,2-2,Croatia,13,3.7,352,0.5,75000,20260605
final,M63,Croatia,Morocco,0-0,Croatia,12,3.4,352,0.5,75000,20260605
final,M63,Croatia,Morocco,0-0,Morocco,11,3.1,352,0.5,75000,20260605
final,M63,Croatia,Morocco,3-0,Croatia,11,3.1,352,0.5,75000,20260605
final,M63,Croatia,Morocco,3-1,Croatia,11,3.1,352,0.5,75000,20260605
final,M63,Croatia,Morocco,0-3,Morocco,9,2.6,352,0.5,75000,20260605
final,M63,Croatia,Morocco,4-0,Croatia,9,2.6,352,0.5,75000,20260605
final,M63,Croatia,Morocco,3-2,Croatia,8,2.3,352,0.5,75000,20260605
final,M63,Croatia,Morocco,4-2,Croatia,6,1.7,352,0.5,75000,20260605
final,M63,Croatia,Morocco,2-2,Morocco,5,1.4,352,0.5,75000,20260605
final,M63,Croatia,Morocco,2-3,Morocco,3,0.9,352,0.5,75000,20260605
final,M63,Croatia,Morocco,3-3,Croatia,2,0.6,352,0.5,75000,20260605
final,M63,Croatia,Morocco,3-4,Morocco,2,0.6,352,0.5,75000,20260605
final,M63,Croatia,Morocco,4-1,Croatia,2,0.6,352,0.5,75000,20260605
final,M63,Croatia,Morocco,0-4,Morocco,1,0.3,352,0.5,75000,20260605
final,M63,Croatia,Morocco,0-5,Morocco,1,0.3,352,0.5,75000,20260605
final,M63,Croatia,Morocco,0-8,Morocco,1,0.3,352,0.5,75000,20260605
final,M63,Croatia,Morocco,1-4,Morocco,1,0.3,352,0.5,75000,20260605
final,M63,Croatia,Morocco,4-3,Croatia,1,0.3,352,0.5,75000,20260605
final,M63,Croatia,Morocco,5-3,Croatia,1,0.3,352,0.5,75000,20260605
final,M63,Croatia,Morocco,7-0,Croatia,1,0.3,352,0.5,75000,20260605
final,M63,Croatia,Portugal,0-1,Portugal,325,13.8,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,1-1,Portugal,224,9.5,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,0-2,Portugal,213,9.0,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,1-2,Portugal,202,8.6,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,1-0,Croatia,191,8.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,0-0,Portugal,154,6.5,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,2-1,Croatia,154,6.5,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,2-0,Croatia,110,4.7,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,1-3,Portugal,99,4.2,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,0-3,Portugal,96,4.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,1-1,Croatia,87,3.7,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,2-2,Portugal,85,3.6,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,0-0,Croatia,53,2.2,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,1-4,Portugal,50,2.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,2-3,Portugal,46,2.0,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,3-1,Croatia,45,1.9,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,0-4,Portugal,38,1.6,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,2-2,Croatia,34,1.4,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,3-2,Croatia,32,1.4,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,3-0,Croatia,29,1.2,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,2-4,Portugal,15,0.6,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,0-5,Portugal,11,0.5,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,1-5,Portugal,10,0.4,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,4-1,Croatia,10,0.4,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,3-3,Portugal,5,0.2,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,3-4,Portugal,5,0.2,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,4-0,Croatia,5,0.2,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,1-6,Portugal,3,0.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,3-3,Croatia,3,0.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,4-2,Croatia,3,0.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,5-0,Croatia,3,0.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,2-5,Portugal,2,0.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,2-6,Portugal,2,0.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,3-5,Portugal,2,0.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,5-1,Croatia,2,0.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,5-3,Croatia,2,0.1,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,3-6,Portugal,1,0.0,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,4-4,Portugal,1,0.0,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,4-5,Portugal,1,0.0,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,4-6,Portugal,1,0.0,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,5-2,Croatia,1,0.0,2356,3.1,75000,20260605
final,M63,Croatia,Portugal,6-3,Croatia,1,0.0,2356,3.1,75000,20260605
final,M63,Netherlands,England,1-0,Netherlands,258,11.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,0-1,England,253,10.8,2351,3.1,75000,20260605
final,M63,Netherlands,England,1-2,England,196,8.3,2351,3.1,75000,20260605
final,M63,Netherlands,England,1-1,Netherlands,190,8.1,2351,3.1,75000,20260605
final,M63,Netherlands,England,0-2,England,160,6.8,2351,3.1,75000,20260605
final,M63,Netherlands,England,2-1,Netherlands,160,6.8,2351,3.1,75000,20260605
final,M63,Netherlands,England,2-0,Netherlands,141,6.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,0-0,Netherlands,139,5.9,2351,3.1,75000,20260605
final,M63,Netherlands,England,1-1,England,132,5.6,2351,3.1,75000,20260605
final,M63,Netherlands,England,3-0,Netherlands,89,3.8,2351,3.1,75000,20260605
final,M63,Netherlands,England,0-0,England,87,3.7,2351,3.1,75000,20260605
final,M63,Netherlands,England,3-1,Netherlands,75,3.2,2351,3.1,75000,20260605
final,M63,Netherlands,England,2-2,Netherlands,66,2.8,2351,3.1,75000,20260605
final,M63,Netherlands,England,1-3,England,63,2.7,2351,3.1,75000,20260605
final,M63,Netherlands,England,3-2,Netherlands,48,2.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,0-3,England,46,2.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,2-2,England,44,1.9,2351,3.1,75000,20260605
final,M63,Netherlands,England,2-3,England,40,1.7,2351,3.1,75000,20260605
final,M63,Netherlands,England,4-0,Netherlands,36,1.5,2351,3.1,75000,20260605
final,M63,Netherlands,England,4-1,Netherlands,21,0.9,2351,3.1,75000,20260605
final,M63,Netherlands,England,1-4,England,15,0.6,2351,3.1,75000,20260605
final,M63,Netherlands,England,4-2,Netherlands,13,0.6,2351,3.1,75000,20260605
final,M63,Netherlands,England,0-4,England,11,0.5,2351,3.1,75000,20260605
final,M63,Netherlands,England,2-4,England,9,0.4,2351,3.1,75000,20260605
final,M63,Netherlands,England,4-3,Netherlands,9,0.4,2351,3.1,75000,20260605
final,M63,Netherlands,England,3-3,England,7,0.3,2351,3.1,75000,20260605
final,M63,Netherlands,England,5-2,Netherlands,7,0.3,2351,3.1,75000,20260605
final,M63,Netherlands,England,5-0,Netherlands,6,0.3,2351,3.1,75000,20260605
final,M63,Netherlands,England,0-5,England,4,0.2,2351,3.1,75000,20260605
final,M63,Netherlands,England,3-3,Netherlands,4,0.2,2351,3.1,75000,20260605
final,M63,Netherlands,England,5-1,Netherlands,4,0.2,2351,3.1,75000,20260605
final,M63,Netherlands,England,2-5,England,3,0.1,2351,3.1,75000,20260605
final,M63,Netherlands,England,3-4,England,3,0.1,2351,3.1,75000,20260605
final,M63,Netherlands,England,1-5,England,2,0.1,2351,3.1,75000,20260605
final,M63,Netherlands,England,6-0,Netherlands,2,0.1,2351,3.1,75000,20260605
final,M63,Netherlands,England,0-6,England,1,0.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,0-7,England,1,0.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,2-6,England,1,0.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,3-5,England,1,0.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,4-4,England,1,0.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,4-4,Netherlands,1,0.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,4-5,England,1,0.0,2351,3.1,75000,20260605
final,M63,Netherlands,England,6-1,Netherlands,1,0.0,2351,3.1,75000,20260605
final,M63,Netherlands,France,1-0,Netherlands,299,11.6,2567,3.4,75000,20260605
final,M63,Netherlands,France,0-1,France,262,10.2,2567,3.4,75000,20260605
final,M63,Netherlands,France,2-1,Netherlands,229,8.9,2567,3.4,75000,20260605
final,M63,Netherlands,France,1-2,France,186,7.2,2567,3.4,75000,20260605
final,M63,Netherlands,France,2-0,Netherlands,172,6.7,2567,3.4,75000,20260605
final,M63,Netherlands,France,0-2,France,165,6.4,2567,3.4,75000,20260605
final,M63,Netherlands,France,1-1,Netherlands,153,6.0,2567,3.4,75000,20260605
final,M63,Netherlands,France,1-1,France,144,5.6,2567,3.4,75000,20260605
final,M63,Netherlands,France,0-0,Netherlands,119,4.6,2567,3.4,75000,20260605
final,M63,Netherlands,France,0-0,France,116,4.5,2567,3.4,75000,20260605
final,M63,Netherlands,France,3-1,Netherlands,96,3.7,2567,3.4,75000,20260605
final,M63,Netherlands,France,3-0,Netherlands,77,3.0,2567,3.4,75000,20260605
final,M63,Netherlands,France,1-3,France,67,2.6,2567,3.4,75000,20260605
final,M63,Netherlands,France,0-3,France,66,2.6,2567,3.4,75000,20260605
final,M63,Netherlands,France,2-2,Netherlands,55,2.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,2-3,France,55,2.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,3-2,Netherlands,54,2.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,2-2,France,53,2.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,4-1,Netherlands,32,1.2,2567,3.4,75000,20260605
final,M63,Netherlands,France,4-2,Netherlands,25,1.0,2567,3.4,75000,20260605
final,M63,Netherlands,France,4-0,Netherlands,23,0.9,2567,3.4,75000,20260605
final,M63,Netherlands,France,0-4,France,21,0.8,2567,3.4,75000,20260605
final,M63,Netherlands,France,1-4,France,19,0.7,2567,3.4,75000,20260605
final,M63,Netherlands,France,3-3,Netherlands,12,0.5,2567,3.4,75000,20260605
final,M63,Netherlands,France,2-4,France,11,0.4,2567,3.4,75000,20260605
final,M63,Netherlands,France,3-3,France,9,0.4,2567,3.4,75000,20260605
final,M63,Netherlands,France,5-1,Netherlands,8,0.3,2567,3.4,75000,20260605
final,M63,Netherlands,France,4-3,Netherlands,6,0.2,2567,3.4,75000,20260605
final,M63,Netherlands,France,5-2,Netherlands,5,0.2,2567,3.4,75000,20260605
final,M63,Netherlands,France,5-3,Netherlands,4,0.2,2567,3.4,75000,20260605
final,M63,Netherlands,France,0-5,France,3,0.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,1-5,France,3,0.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,1-6,France,3,0.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,2-5,France,3,0.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,3-4,France,2,0.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,3-5,France,2,0.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,4-4,France,2,0.1,2567,3.4,75000,20260605
final,M63,Netherlands,France,0-6,France,1,0.0,2567,3.4,75000,20260605
final,M63,Netherlands,France,3-6,France,1,0.0,2567,3.4,75000,20260605
final,M63,Netherlands,France,4-4,Netherlands,1,0.0,2567,3.4,75000,20260605
final,M63,Netherlands,France,5-0,Netherlands,1,0.0,2567,3.4,75000,20260605
final,M63,Netherlands,France,6-0,Netherlands,1,0.0,2567,3.4,75000,20260605
final,M63,Netherlands,France,7-0,Netherlands,1,0.0,2567,3.4,75000,20260605
final,M63,Netherlands,Morocco,1-0,Netherlands,94,12.4,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,2-0,Netherlands,92,12.1,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,1-1,Netherlands,69,9.1,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,2-1,Netherlands,65,8.6,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,0-0,Netherlands,63,8.3,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,0-1,Morocco,55,7.2,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,3-0,Netherlands,41,5.4,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,3-1,Netherlands,39,5.1,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,1-2,Morocco,36,4.7,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,0-2,Morocco,35,4.6,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,1-1,Morocco,24,3.2,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,2-2,Netherlands,24,3.2,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,4-1,Netherlands,17,2.2,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,3-2,Netherlands,16,2.1,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,4-0,Netherlands,15,2.0,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,0-0,Morocco,13,1.7,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,1-3,Morocco,11,1.4,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,2-3,Morocco,9,1.2,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,5-1,Netherlands,8,1.1,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,5-0,Netherlands,7,0.9,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,0-3,Morocco,5,0.7,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,2-2,Morocco,5,0.7,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,3-3,Netherlands,3,0.4,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,5-2,Netherlands,3,0.4,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,3-3,Morocco,2,0.3,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,4-2,Netherlands,2,0.3,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,6-1,Netherlands,2,0.3,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,0-6,Morocco,1,0.1,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,1-4,Morocco,1,0.1,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,1-5,Morocco,1,0.1,759,1.0,75000,20260605
final,M63,Netherlands,Morocco,4-3,Netherlands,1,0.1,759,1.0,75000,20260605
final,M63,Netherlands,Portugal,0-1,Portugal,525,11.0,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,1-0,Netherlands,487,10.2,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,1-2,Portugal,367,7.7,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,0-2,Portugal,361,7.6,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,1-1,Portugal,337,7.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,2-0,Netherlands,307,6.4,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,2-1,Netherlands,307,6.4,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,1-1,Netherlands,276,5.8,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,0-0,Portugal,265,5.6,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,0-0,Netherlands,188,3.9,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,0-3,Portugal,165,3.5,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,1-3,Portugal,161,3.4,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,2-2,Portugal,142,3.0,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,2-2,Netherlands,111,2.3,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,3-1,Netherlands,111,2.3,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,3-0,Netherlands,102,2.1,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,2-3,Portugal,89,1.9,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,3-2,Netherlands,83,1.7,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,1-4,Portugal,72,1.5,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,0-4,Portugal,36,0.8,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,4-0,Netherlands,35,0.7,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,4-1,Netherlands,34,0.7,4768,6.4,75000,20260605
final,M63,Netherlands,Portugal,2-4,Portugal,32,0.7,4768,6.4,75000,20260605
