match_id,team1,team2,path,prediction,team1_base_elo,team1_qual_bonus,team2_base_elo,team2_qual_bonus,team1_path_fatigue,team2_path_fatigue,team1_path_opponent,team2_path_opponent,model_prediction,selection_source
M103,W101(W98(W94(W81(D1(Turkey))))),W102(W100(W96(W87(K1(Colombia))))),alt,Turkey (50%),1906,47,1977,10,1073,941,Senegal:-8 > Belgium:-10 > Spain:-55 > France:-57,G|Portugal:-6 > Croatia:-5 > Spain:-45 > Turkey:-20 > England:-37,Turkey (50%),model
M103,W101(W98(W94(W81(D1(Turkey))))),W102(W99(W91(W78(E2(Ecuador))))),alt,Turkey (54%),1906,47,1935,18,1073,1080,Senegal:-8 > Belgium:-10 > Spain:-55 > France:-57,G|Germany:-5 > South Korea:0 > France:-38 > Netherlands:-19 > Spain:-68,Turkey (54%),model
M103,W101(W98(W94(W81(D1(Turkey))))),W102(W99(W91(W78(E2(Germany))))),alt,Germany (54%),1906,47,1925,69,1073,1065,Senegal:-8 > Belgium:-10 > Spain:-55 > France:-57,G|Ecuador:-3 > Australia:0 > France:-38 > Netherlands:-19 > Spain:-68,Germany (54%),model
M103,W101(W98(W94(W81(D1(Turkey))))),W102(W99(W91(W78(I2(France))))),alt,France (76%),1906,47,2081,73,1073,963,Senegal:-8 > Belgium:-10 > Spain:-55 > France:-57,G|Norway:-5 > G|Senegal:-4 > Egypt:0 > Germany:-20 > Netherlands:-19 > Spain:-68,France (76%),model
M103,W101(W98(W94(W81(D1(Turkey))))),W102(W99(W91(W78(I2(Senegal))))),alt,Turkey (54%),1906,47,1867,58,1073,1225,Senegal:-8 > Belgium:-10 > Spain:-55 > France:-57,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,Turkey (54%),model
M103,W101(W98(W94(W81(D1(Turkey))))),W102(W99(W91(W76(F2(Japan))))),alt,Turkey (52%),1906,47,1906,79,1073,1026,Senegal:-8 > Belgium:-10 > Spain:-55 > France:-57,G|Netherlands:-4 > Brazil:-6 > South Korea:0 > France:-45 > Spain:-68,Turkey (52%),model
M103,W101(W98(W94(W81(D1(Turkey))))),W102(W99(W91(W76(F2(Netherlands))))),alt,Turkey (51%),1906,47,1961,73,1073,1041,Senegal:-8 > Belgium:-10 > Spain:-55 > France:-57,G|Japan:-4 > Morocco:-4 > Canada:-4 > France:-45 > Spain:-68,Turkey (51%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W100(W95(W86(J1(Argentina))))),alt,Argentina (83%),1867,58,2113,40,1225,571,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|Austria:-3 > Uruguay:0 > Paraguay:0 > Portugal:-29 > England:-37,Argentina (83%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W100(W96(W87(K1(Portugal))))),alt,Portugal (69%),1867,58,1984,51,1225,753,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|Colombia:-4 > Panama:0 > Switzerland:-10 > Turkey:-20 > France:-57,Portugal (69%),model
M103,W101(W98(W94(W81(BEFIJ3(Senegal))))),W102(W99(W92(W80(L1(England))))),alt,England (69%),1867,58,2020,97,1225,787,G|France:-9 > G|Norway:-5 > Germany:-10 > Brazil:-12 > Spain:-55 > France:-57,G|Croatia:-2 > DR Congo:0 > Mexico:-13 > Norway:-23 > France:-57,England (69%),model
